ocr_id,citizen_id,document_type,extracted_data_json,confidence_score
7581,1935,domicile_certificate,"{""name"": ""Ramesh Kumar 4"", ""dob"": ""1938-06-01"", ""district"": ""Korba"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 7}",82
7582,1347,aadhaar,"{""name"": ""Virendra Soni 4"", ""dob"": ""1982-12-27"", ""aadhar_number"": ""668217195535"", ""address"": ""566, Nehru Nagar, Balrampur"", ""gender"": ""Male""}",83
7583,1080,caste_certificate,"{""name"": ""Kanta Yadav 2"", ""caste"": ""ST"", ""district"": ""Balod"", ""certificate_number"": ""CG/BAL/67379""}",72
7584,1359,bank_passbook,"{""name"": ""Brijlal Tandon 4"", ""account_number"": ""211707755950"", ""ifsc"": ""SBIN024087"", ""bank_name"": ""PNB"", ""balance"": 84472}",70
7585,1143,income_certificate,"{""name"": ""Bimla Mishra 6"", ""annual_income"": ""Ward 22"", ""district"": ""Bemetara"", ""issued_by"": ""Tehsildar Bemetara"", ""financial_year"": ""2024-25""}",72
7586,1426,aadhaar,"{""name"": ""Jagdish Porte"", ""dob"": ""1974-02-06"", ""aadhar_number"": ""080314998250"", ""address"": ""330, Indira Nagar, Mahasamund"", ""gender"": ""Male""}",70
7587,1932,caste_certificate,"{""name"": ""Bharat Mandavi"", ""caste"": ""ST"", ""district"": ""Raigarh"", ""certificate_number"": ""CG/RAI/16907""}",75
7588,1933,domicile_certificate,"{""name"": ""Ramesh Kumar"", ""dob"": ""1965-10-02"", ""district"": ""Dantewada"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 15}",87
7589,1951,bank_passbook,"{""name"": ""Mahesh Sahu"", ""account_number"": ""557590684222"", ""ifsc"": ""SBIN077035"", ""bank_name"": ""PNB"", ""balance"": 36039}",73
7590,1948,income_certificate,"{""name"": ""Hemant Kosare 9"", ""annual_income"": ""Baloda Bazar Nagar"", ""district"": ""Baloda Bazar"", ""issued_by"": ""Tehsildar Baloda Bazar"", ""financial_year"": ""2024-25""}",71
7591,1568,domicile_certificate,"{""name"": ""Saraswati Patle"", ""dob"": ""1977-12-24"", ""district"": ""Narayanpur"", ""state"": ""Chhattisgarh"", ""years_of_residence"": 10}",78
7592,1766,bank_passbook,"{""name"": ""Prakash Pandey"", ""account_number"": ""424476171901"", ""ifsc"": ""SBIN028482"", ""bank_name"": ""Bank of Baroda"", ""balance"": 10617}",97
7593,1474,bank_passbook,"{""name"": ""Bimla Mishra 1"", ""account_number"": ""939215261508"", ""ifsc"": ""SBIN059902"", ""bank_name"": ""HDFC"", ""balance"": 119661}",86
7594,1897,caste_certificate,"{""name"": ""Harish Tiwari 7"", ""caste"": ""SC"", ""district"": ""Rajnandgaon"", ""certificate_number"": ""CG/RAJ/31486""}",71
7595,1954,aadhaar,"{""name"": ""Jyoti Porte 9"", ""dob"": ""1947-07-25"", ""aadhar_number"": ""273654852207"", ""address"": ""41, Nehru Nagar, Gariaband"", ""gender"": ""Female""}",90
7596,1070,caste_certificate,"{""name"": ""Prakash Pandey"", ""caste"": ""General"", ""district"": ""Korba"", ""certificate_number"": ""CG/KOR/21111""}",78
7597,1859,caste_certificate,"{""name"": ""Brijlal Tandon"", ""caste"": ""ST"", ""district"": ""Kanker"", ""certificate_number"": ""CG/KAN/27880""}",78
7598,1402,aadhaar,"{""name"": ""Chandra Shekhar"", ""dob"": ""1981-01-07"", ""aadhar_number"": ""191818281979"", ""address"": ""810, Indira Nagar, Kabirdham"", ""gender"": ""Male""}",90
7599,1488,income_certificate,"{""name"": ""Umesh Dhruv"", ""annual_income"": ""Ward 21"", ""district"": ""Sukma"", ""issued_by"": ""Tehsildar Sukma"", ""financial_year"": ""2024-25""}",96
7600,1501,income_certificate,"{""name"": ""Santram Dhivar"", ""annual_income"": ""Janjgir-Champa Nagar"", ""district"": ""Janjgir-Champa"", ""issued_by"": ""Tehsildar Janjgir-Champa"", ""financial_year"": ""2024-25""}",77
