citizen_id,full_name,dob,age,gender,district,village_or_city,address,pincode,occupation,annual_income,caste,aadhar_number,mobile_number
1709,Vandana Nishad 4,1995-06-20,30,Female,Rajnandgaon,Ward 7,"13, Indira Nagar, Rajnandgaon",492122,Shop Owner,264105,SC,231654413727,9768576063
1710,Hemant Kosare 1,1959-12-15,66,Male,Balod,Village CP,"103, Indira Nagar, Balod",494510,Unemployed,31343,ST,999324202483,9744417234
1711,Bharat Mandavi,2006-06-27,19,Male,Raigarh,Colony 5,"584, Main Road, Raigarh",491356,Government Employee,681054,SC,362689047238,9641009538
1712,Jagdish Porte,1978-04-12,47,Male,Bijapur,Village FC,"241, Station Road, Bijapur",496392,Driver,368951,General,937814604761,9437884437
1713,Ganesh Markam,1942-06-14,83,Male,Mungeli,Village OU,"900, Nehru Nagar, Mungeli",492101,Self Employed,468878,ST,368154185899,9002772910
1714,Ravi Gupta,1997-08-21,28,Male,Bemetara,Village RM,"242, Station Road, Bemetara",493375,Self Employed,137889,General,337469833067,9730671822
1715,Saraswati Patle,1977-09-17,48,Female,Surajpur,Ward 21,"790, Indira Nagar, Surajpur",493704,Housewife,262960,SC,385906739634,9289876055
1716,Harish Tiwari,1962-03-21,63,Male,Surajpur,Colony 12,"61, Station Road, Surajpur",495308,Housewife,333543,General,867066320162,9907399289
1717,Dilip Nishad,1983-03-13,42,Male,Surguja,Colony 3,"720, Station Road, Surguja",497912,Teacher,211180,ST,170864942694,9203983135
1718,Dilip Nishad,1989-01-10,36,Male,Narayanpur,Colony 6,"461, Main Road, Narayanpur",493117,Driver,100862,SC,873054982438,9843021781
1719,Kiran Banjare,1935-07-25,90,Female,Mahasamund,Mahasamund Nagar,"695, Main Road, Mahasamund",492816,Carpenter,376414,General,164928150370,9170926407
1720,Vijay Singh 9,1937-11-19,88,Male,Gariaband,Colony 3,"154, Indira Nagar, Gariaband",491357,Driver,688499,OBC,448500728895,9927411680
1721,Manju Tandon,1945-02-20,80,Female,Bijapur,Colony 3,"416, Nehru Nagar, Bijapur",491085,Farmer,289037,OBC,039170263444,9359624587
1722,Mahesh Sahu 5,1994-06-12,31,Male,Kondagaon,Village JF,"221, Nehru Nagar, Kondagaon",494888,Farmer,396098,OBC,375302849760,9396702436
1723,Rajesh Verma,1996-12-09,29,Male,Dantewada,Colony 4,"262, Indira Nagar, Dantewada",496176,Student,363688,ST,540364882159,9773854662
1724,Rekha Verma 1,1969-04-04,56,Female,Mahasamund,Colony 13,"291, Indira Nagar, Mahasamund",490604,Labour,60686,ST,220429862269,9920666179
1725,Bharat Mandavi 6,1968-11-18,57,Male,Balrampur,Balrampur Nagar,"603, Indira Nagar, Balrampur",496481,Weaver,206450,SC,876887779256,9041348208
1726,Sanjay Mishra,1957-03-23,68,Male,Rajnandgaon,Rajnandgaon Nagar,"783, Indira Nagar, Rajnandgaon",490694,Labour,611001,General,001440762914,9304913410
1727,Meena Lahre,1979-07-15,46,Female,Kanker,Kanker Nagar,"34, Indira Nagar, Kanker",495021,Housewife,235781,ST,422405920823,9530976691
1728,Mohan Thakur,1990-09-22,35,Male,Mahasamund,Ward 5,"665, Station Road, Mahasamund",493296,Housewife,20565,General,753079661869,9572404347
1729,Dinesh Patel,1963-08-04,62,Male,Janjgir-Champa,Village VG,"871, Nehru Nagar, Janjgir-Champa",490795,Farmer,84250,ST,321750361920,9259991938
1730,Lalita Singh 1,1952-02-05,73,Female,Dantewada,Village FZ,"282, Nehru Nagar, Dantewada",492348,Housewife,354402,SC,760786235107,9651917085
1731,Ashok Patle,1994-01-16,31,Male,Surguja,Ward 28,"275, Station Road, Surguja",493142,Teacher,419420,General,858055811574,9496539160
1732,Sushila Pandey,1939-08-08,86,Female,Dantewada,Ward 1,"735, Station Road, Dantewada",492613,Shop Owner,56214,General,398221803966,9203858864
1733,Dilip Nishad,1983-07-21,42,Male,Raipur,Village MK,"93, Nehru Nagar, Raipur",492315,Weaver,307369,OBC,335623039744,9088067089
1734,Ashok Patle,1938-11-18,87,Male,Balrampur,Ward 6,"614, Indira Nagar, Balrampur",490760,Housewife,763204,SC,311326611584,9858052632
1735,Dinesh Patel,1971-03-30,54,Male,Bilaspur,Bilaspur Nagar,"151, Main Road, Bilaspur",492569,Teacher,273309,General,774544708231,9714619953
1736,Mohan Thakur,2006-03-06,19,Male,Baloda Bazar,Colony 3,"185, Gandhi Chowk, Baloda Bazar",492677,Weaver,248547,General,530261840257,9870368605
1737,Ganesh Markam 7,1970-07-28,55,Male,Janjgir-Champa,Janjgir-Champa Nagar,"749, Indira Nagar, Janjgir-Champa",497268,Carpenter,103006,ST,409891039091,9203025209
1738,Prakash Pandey 4,2003-11-28,22,Male,Bemetara,Village LS,"237, Main Road, Bemetara",494707,Carpenter,605743,General,098602757454,9492054894
1739,Virendra Soni,1981-02-27,44,Male,Durg,Ward 4,"736, Indira Nagar, Durg",494877,Self Employed,65926,OBC,445662295217,9970566036
1740,Mukesh Yadav,1947-08-01,78,Male,Dantewada,Ward 18,"304, Nehru Nagar, Dantewada",497076,Carpenter,75259,ST,023515850153,9017316715
1741,Pushpa Devi,1974-07-17,51,Female,Surajpur,Village LE,"310, Main Road, Surajpur",491714,Teacher,230634,ST,940645315790,9571918986
1742,Laxmi Tiwari,1999-07-10,26,Female,Mahasamund,Colony 6,"907, Main Road, Mahasamund",494537,Teacher,62240,ST,487680570237,9718430192
1743,Savita Bai,1973-11-11,52,Female,Baloda Bazar,Baloda Bazar Nagar,"707, Indira Nagar, Baloda Bazar",495723,Unemployed,109471,OBC,396440282532,9676992427
1744,Manju Tandon 3,1955-02-22,70,Female,Bijapur,Ward 18,"140, Gandhi Chowk, Bijapur",495620,Labour,32310,SC,016933284423,9471998290
1745,Shanta Markam,1942-08-10,83,Female,Kanker,Kanker Nagar,"919, Nehru Nagar, Kanker",490472,Unemployed,94500,General,383100643322,9622777733
1746,Bharat Mandavi,1980-06-24,45,Male,Narayanpur,Village MM,"748, Nehru Nagar, Narayanpur",490232,Unemployed,93205,SC,036059529842,9410740274
1747,Dilip Nishad,1974-01-11,51,Male,Baloda Bazar,Baloda Bazar Nagar,"439, Nehru Nagar, Baloda Bazar",493443,Labour,141373,General,620036385646,9149745979
1748,Kamla Sahu,1954-08-01,71,Female,Surajpur,Colony 11,"767, Indira Nagar, Surajpur",496871,Housewife,370756,General,498609955049,9326643223
1749,Mohan Thakur,1944-02-29,81,Male,Korba,Ward 4,"677, Main Road, Korba",492700,Driver,142262,SC,340012762239,9847422567
1750,Ramkumar Lahre,1981-02-13,44,Male,Sukma,Sukma Nagar,"210, Nehru Nagar, Sukma",494308,Carpenter,276637,General,584168061349,9564799846
1751,Brijlal Tandon,1981-04-17,44,Male,Balod,Colony 5,"198, Indira Nagar, Balod",491978,Farmer,633190,OBC,361080926166,9201655578
1752,Mamta Dewangan,1994-10-08,31,Female,Gariaband,Village KK,"910, Nehru Nagar, Gariaband",492885,Student,490256,SC,764000687586,9824051665
1753,Prakash Pandey 3,1958-02-03,67,Male,Dantewada,Colony 9,"956, Station Road, Dantewada",490041,Labour,505758,OBC,868608357017,9036309442
1754,Meena Lahre,1940-07-07,85,Female,Surguja,Ward 2,"554, Indira Nagar, Surguja",496029,Housewife,148859,SC,134909619797,9972452841
1755,Rani Netam,1959-04-25,66,Female,Gariaband,Ward 1,"476, Gandhi Chowk, Gariaband",492900,Self Employed,279013,SC,809573940598,9026029442
1756,Mukesh Yadav 2,1966-10-20,59,Male,Gariaband,Village YE,"626, Main Road, Gariaband",493840,Teacher,480513,General,319777486759,9514186482
1757,Savita Bai,2002-10-06,23,Female,Bijapur,Colony 13,"714, Indira Nagar, Bijapur",496603,Shop Owner,75087,OBC,332605869427,9674831730
1758,Durga Mandavi 4,1994-01-09,31,Female,Jashpur,Ward 30,"832, Indira Nagar, Jashpur",497564,Student,281244,OBC,426559469890,9623272371
1759,Poonam Kosare,1987-01-12,38,Female,Raipur,Ward 5,"37, Nehru Nagar, Raipur",492592,Shop Owner,774587,ST,084779541767,9553981889
1760,Chandra Shekhar,1953-11-30,72,Male,Bemetara,Ward 17,"329, Nehru Nagar, Bemetara",494936,Farmer,229299,SC,896268384887,9638020761
1761,Anita Patel,1996-03-07,29,Female,Rajnandgaon,Ward 6,"648, Station Road, Rajnandgaon",496048,Student,361624,General,298861820706,9690107923
1762,Bimla Mishra 9,1947-12-24,78,Female,Mahasamund,Village TH,"928, Indira Nagar, Mahasamund",495430,Self Employed,309246,ST,035067578968,9335570773
1763,Brijlal Tandon 4,1944-01-18,81,Male,Kanker,Village KU,"451, Main Road, Kanker",492929,Labour,287573,ST,993844404588,9311414701
1764,Manju Tandon 6,1939-06-24,86,Female,Raigarh,Village RO,"643, Nehru Nagar, Raigarh",496711,Housewife,344945,General,977978023445,9684467940
1765,Sushila Pandey,2000-02-29,25,Female,Balod,Balod Nagar,"961, Gandhi Chowk, Balod",495023,Government Employee,348806,ST,831597572927,9318683029
1766,Prakash Pandey,1998-05-01,27,Male,Kondagaon,Kondagaon Nagar,"233, Gandhi Chowk, Kondagaon",492459,Student,116519,SC,185483966073,9446746215
1767,Sunil Netam,1993-05-28,32,Male,Durg,Ward 30,"435, Main Road, Durg",493621,Farmer,144296,OBC,218169814134,9476094837
1768,Sudha Gupta 3,1988-02-16,37,Female,Bijapur,Village ER,"681, Gandhi Chowk, Bijapur",497956,Teacher,157517,OBC,650996218366,9771966661
1769,Rajesh Verma,2002-01-16,23,Male,Mahasamund,Ward 30,"138, Gandhi Chowk, Mahasamund",491095,Carpenter,207719,SC,998013768367,9590177915
1770,Jyoti Porte,1971-04-10,54,Female,Rajnandgaon,Rajnandgaon Nagar,"217, Gandhi Chowk, Rajnandgaon",496365,Government Employee,59851,ST,564260186372,9631995695
1771,Kailash Banjare,1992-06-03,33,Male,Surguja,Village VO,"832, Main Road, Surguja",492447,Driver,48355,SC,025513444867,9228839047
1772,Anita Patel 6,1959-10-28,66,Female,Mahasamund,Village XW,"704, Nehru Nagar, Mahasamund",492396,Driver,478023,SC,114978879531,9204095437
1773,Jyoti Porte,1943-07-26,82,Female,Gariaband,Village BW,"515, Main Road, Gariaband",490490,Student,290487,ST,314391511436,9786210781
1774,Deepak Sinha 7,1991-08-30,34,Male,Gariaband,Village NJ,"780, Nehru Nagar, Gariaband",496873,Farmer,293633,General,269331542306,9002302865
1775,Virendra Soni,1995-08-24,30,Male,Kanker,Ward 30,"99, Station Road, Kanker",496458,Labour,73589,ST,015145992016,9633822224
1776,Suresh Yadav,1955-11-20,70,Male,Surajpur,Ward 5,"382, Nehru Nagar, Surajpur",491146,Carpenter,145944,General,113484339133,9252861323
1777,Mohan Thakur,1972-01-01,53,Male,Kondagaon,Village KE,"191, Indira Nagar, Kondagaon",493275,Shop Owner,228106,ST,602498663420,9953677349
1778,Jagdish Porte,1950-12-22,75,Male,Balrampur,Ward 16,"343, Gandhi Chowk, Balrampur",493143,Self Employed,63583,General,476253809664,9147533695
1779,Sudha Gupta,2004-10-23,21,Female,Bastar,Village YM,"683, Gandhi Chowk, Bastar",492770,Teacher,333172,ST,298532436792,9415712763
1780,Virendra Soni 5,1954-02-16,71,Male,Kondagaon,Colony 6,"253, Indira Nagar, Kondagaon",490215,Self Employed,253101,OBC,497939981615,9381168371
1781,Santosh Dewangan 4,1977-08-02,48,Male,Korba,Korba Nagar,"794, Main Road, Korba",497725,Student,100418,ST,780826493121,9463947625
1782,Chandra Shekhar 3,1969-12-04,56,Male,Narayanpur,Narayanpur Nagar,"940, Gandhi Chowk, Narayanpur",494898,Student,346098,SC,036948112664,9971967068
1783,Lalita Singh,1988-11-24,37,Female,Rajnandgaon,Rajnandgaon Nagar,"359, Indira Nagar, Rajnandgaon",490226,Student,338329,OBC,994901333443,9767348140
1784,Naresh Chandel,1958-11-12,67,Male,Durg,Colony 14,"506, Indira Nagar, Durg",491774,Farmer,52905,General,160499100420,9288661680
1785,Sanjay Mishra,1938-08-12,87,Male,Janjgir-Champa,Janjgir-Champa Nagar,"265, Indira Nagar, Janjgir-Champa",497335,Weaver,558526,SC,203531607917,9913860157
1786,Harish Tiwari,1942-10-25,83,Male,Baloda Bazar,Ward 4,"597, Station Road, Baloda Bazar",497588,Farmer,559098,ST,028814112874,9527193678
1787,Ashok Patle,1973-07-10,52,Male,Raigarh,Ward 20,"39, Nehru Nagar, Raigarh",492472,Driver,744783,ST,194232154013,9153506962
1788,Sunita Yadav,1957-10-14,68,Female,Kabirdham,Colony 3,"758, Station Road, Kabirdham",497319,Student,102968,SC,471798994885,9669489930
1789,Sunil Netam 6,1973-11-18,52,Male,Bemetara,Village VM,"373, Indira Nagar, Bemetara",492427,Labour,496591,ST,172662565046,9070014413
1790,Chandra Shekhar,1993-03-22,32,Male,Balod,Colony 1,"797, Main Road, Balod",497184,Farmer,103646,ST,689041728207,9623811522
1791,Rekha Verma,1951-04-20,74,Female,Surguja,Village EJ,"483, Station Road, Surguja",497097,Labour,243826,SC,004108479135,9113505357
1792,Geeta Sharma,1982-09-01,43,Female,Surajpur,Colony 15,"297, Main Road, Surajpur",495240,Weaver,588421,ST,809783028010,9419453419
1793,Harish Tiwari,2005-08-20,20,Male,Sukma,Village YD,"295, Nehru Nagar, Sukma",494553,Self Employed,225455,OBC,802188930635,9780378912
1794,Santosh Dewangan,1990-09-26,35,Male,Bijapur,Bijapur Nagar,"842, Nehru Nagar, Bijapur",494885,Driver,126734,SC,855759940842,9906969045
1795,Meena Lahre,1983-10-19,42,Female,Balod,Ward 1,"398, Station Road, Balod",493444,Unemployed,79290,SC,570165276136,9814980253
1796,Umesh Dhruv 8,1999-12-01,26,Male,Mahasamund,Colony 11,"303, Station Road, Mahasamund",492469,Unemployed,280783,OBC,508423242348,9004172415
1797,Santosh Dewangan,1970-10-19,55,Male,Balrampur,Village KR,"470, Station Road, Balrampur",496930,Driver,601418,OBC,796024257033,9329594523
1798,Prakash Pandey,1947-07-24,78,Male,Gariaband,Ward 13,"934, Gandhi Chowk, Gariaband",494957,Self Employed,138596,General,721742922041,9678215392
1799,Durga Mandavi,1977-08-30,48,Female,Raipur,Village HE,"770, Main Road, Raipur",497956,Teacher,50228,OBC,804850220619,9019333593
1800,Poonam Kosare,1989-03-23,36,Female,Bilaspur,Bilaspur Nagar,"726, Indira Nagar, Bilaspur",495309,Government Employee,248772,OBC,256471855940,9799230453
1801,Laxmi Tiwari 7,1993-06-16,32,Female,Jashpur,Ward 15,"292, Station Road, Jashpur",493088,Shop Owner,225482,OBC,701945391177,9666505276
1802,Rajesh Verma 3,1984-09-29,41,Male,Durg,Colony 6,"561, Main Road, Durg",493333,Carpenter,114550,General,223116787067,9635322371
1803,Sunil Netam,1941-06-27,84,Male,Korba,Village UQ,"663, Indira Nagar, Korba",493012,Self Employed,85271,General,142943000375,9398923132
1804,Bharat Mandavi,1994-02-27,31,Male,Jashpur,Jashpur Nagar,"130, Nehru Nagar, Jashpur",496185,Housewife,177075,ST,837659153820,9114065266
1805,Anil Sharma,2006-03-17,19,Male,Janjgir-Champa,Janjgir-Champa Nagar,"500, Gandhi Chowk, Janjgir-Champa",492291,Government Employee,515662,OBC,756569764878,9496224945
1806,Ramesh Kumar,1991-03-06,34,Male,Korba,Korba Nagar,"994, Indira Nagar, Korba",493431,Government Employee,141740,SC,120627672935,9097934421
1807,Hema Sinha 7,2005-04-09,20,Female,Kondagaon,Kondagaon Nagar,"300, Nehru Nagar, Kondagaon",493781,Housewife,761536,General,457972518407,9033982147
1808,Dilip Nishad,1947-12-26,78,Male,Sukma,Sukma Nagar,"711, Main Road, Sukma",497590,Driver,220708,SC,167670636328,9630112200
1809,Ravi Gupta,1959-02-22,66,Male,Korba,Korba Nagar,"210, Gandhi Chowk, Korba",493465,Unemployed,249884,General,828967136054,9946920856
1810,Kailash Banjare,1939-09-23,86,Male,Rajnandgaon,Village GE,"782, Main Road, Rajnandgaon",497440,Driver,596189,General,011546175808,9038890441
1811,Ravi Gupta 4,1940-10-17,85,Male,Kabirdham,Ward 13,"704, Gandhi Chowk, Kabirdham",496830,Government Employee,103139,General,483747558030,9901685647
1812,Ashok Patle,1975-07-04,50,Male,Mungeli,Ward 9,"159, Nehru Nagar, Mungeli",496475,Carpenter,137631,OBC,716115866861,9199767598
1813,Vandana Nishad 7,1940-12-14,85,Female,Baloda Bazar,Ward 28,"341, Indira Nagar, Baloda Bazar",491699,Government Employee,66732,General,956572853533,9998242662
1814,Deepak Sinha,1997-11-24,28,Male,Baloda Bazar,Village RB,"553, Station Road, Baloda Bazar",497611,Self Employed,277108,OBC,030285327276,9698345150
1815,Shanta Markam 9,1968-04-24,57,Female,Dantewada,Colony 1,"838, Gandhi Chowk, Dantewada",497712,Farmer,297929,ST,207382777711,9842527863
1816,Brijlal Tandon,1935-11-02,90,Male,Bemetara,Ward 30,"848, Gandhi Chowk, Bemetara",495869,Shop Owner,58692,SC,730577719619,9971659656
1817,Bimla Mishra,1961-08-14,64,Female,Bilaspur,Colony 11,"537, Gandhi Chowk, Bilaspur",491596,Shop Owner,154215,General,952242653793,9221914390
1818,Savita Bai,1960-08-02,65,Female,Baloda Bazar,Ward 22,"343, Nehru Nagar, Baloda Bazar",496461,Carpenter,171658,SC,010162600802,9658934759
1819,Pratibha Soni,1953-04-20,72,Female,Janjgir-Champa,Janjgir-Champa Nagar,"367, Nehru Nagar, Janjgir-Champa",497328,Student,178259,SC,967914638664,9320317266
1820,Rajesh Verma,1947-10-20,78,Male,Dantewada,Dantewada Nagar,"738, Nehru Nagar, Dantewada",495488,Labour,25163,General,208601460519,9085432716
1821,Laxmi Tiwari 4,1956-02-06,69,Female,Kanker,Kanker Nagar,"391, Indira Nagar, Kanker",495839,Teacher,446877,General,009089931878,9104802835
1822,Mahesh Sahu,1988-11-26,37,Male,Sukma,Sukma Nagar,"51, Station Road, Sukma",495786,Teacher,259356,ST,136628081226,9815947470
1823,Virendra Soni,1941-09-02,84,Male,Durg,Durg Nagar,"691, Gandhi Chowk, Durg",490069,Driver,393760,OBC,979842189142,9693765016
1824,Saraswati Patle,1943-11-18,82,Female,Gariaband,Gariaband Nagar,"674, Indira Nagar, Gariaband",494446,Teacher,211916,ST,885016276292,9266678809
1825,Urmila Dhruv,1942-09-29,83,Female,Mahasamund,Ward 27,"475, Station Road, Mahasamund",494758,Driver,61679,General,255977726597,9640838580
1826,Ramesh Kumar,1998-10-24,27,Male,Dantewada,Colony 2,"338, Nehru Nagar, Dantewada",494518,Driver,29171,OBC,956518871148,9600500924
1827,Hemant Kosare,1951-04-19,74,Male,Gariaband,Colony 6,"51, Gandhi Chowk, Gariaband",495264,Farmer,304574,OBC,011250186074,9290695222
1828,Pratibha Soni 4,1945-09-29,80,Female,Jashpur,Ward 18,"14, Nehru Nagar, Jashpur",495235,Teacher,37839,SC,266249753740,9571446956
1829,Mamta Dewangan 7,1983-10-03,42,Female,Baloda Bazar,Village GL,"260, Station Road, Baloda Bazar",491793,Shop Owner,28596,SC,668865834834,9835862673
1830,Durga Mandavi,1981-07-01,44,Female,Kanker,Colony 14,"485, Station Road, Kanker",494297,Unemployed,86570,SC,326983443695,9805045050
1831,Anil Sharma,1971-01-11,54,Male,Bemetara,Colony 1,"202, Station Road, Bemetara",491411,Driver,298674,General,773729545038,9016258515
1832,Dilip Nishad 1,1961-12-20,64,Male,Kanker,Ward 1,"320, Gandhi Chowk, Kanker",492814,Teacher,473018,ST,943379531112,9359042652
1833,Sushila Pandey 9,1974-01-04,51,Female,Kondagaon,Village FZ,"114, Main Road, Kondagaon",494290,Government Employee,288551,OBC,855451460919,9351174555
1834,Seema Chandel,1937-11-13,88,Female,Sukma,Ward 14,"426, Nehru Nagar, Sukma",491637,Teacher,250997,General,215756264126,9084818762
1835,Kailash Banjare,1940-05-17,85,Male,Balod,Colony 10,"247, Main Road, Balod",496473,Teacher,713374,SC,167045059982,9267312343
1836,Virendra Soni,1938-07-07,87,Male,Dantewada,Village LC,"666, Gandhi Chowk, Dantewada",490469,Labour,126942,OBC,645028231342,9755767299
1837,Dinesh Patel,1961-05-01,64,Male,Surajpur,Village XJ,"199, Main Road, Surajpur",494271,Weaver,59210,OBC,695310297711,9506291792
1838,Nirmala Dhivar,1965-07-17,60,Female,Durg,Durg Nagar,"522, Main Road, Durg",496897,Self Employed,100528,General,087392219836,9915737671
1839,Sunil Netam 9,1996-04-15,29,Male,Bemetara,Village AO,"355, Indira Nagar, Bemetara",496067,Driver,442455,SC,304450020268,9387890345
1840,Anil Sharma,1980-03-10,45,Male,Mahasamund,Mahasamund Nagar,"665, Main Road, Mahasamund",492230,Farmer,338437,OBC,467541823688,9101382721
1841,Harish Tiwari,1944-01-18,81,Male,Janjgir-Champa,Ward 8,"559, Station Road, Janjgir-Champa",491309,Labour,50804,OBC,532083168163,9603891736
1842,Ramesh Kumar,1980-11-03,45,Male,Surajpur,Colony 8,"494, Gandhi Chowk, Surajpur",490379,Farmer,36960,General,410707163485,9089512370
1843,Sunil Netam 2,2005-02-19,20,Male,Surajpur,Village CT,"371, Station Road, Surajpur",497658,Government Employee,273893,OBC,965561927671,9377188626
1844,Hema Sinha,1944-08-15,81,Female,Korba,Colony 14,"946, Nehru Nagar, Korba",494456,Teacher,595169,SC,737138874022,9346144662
1845,Saraswati Patle 4,1935-02-20,90,Female,Dantewada,Colony 13,"427, Main Road, Dantewada",495605,Shop Owner,107941,General,524831968636,9470465689
1846,Hema Sinha,1978-05-26,47,Female,Raipur,Raipur Nagar,"4, Main Road, Raipur",492280,Housewife,109510,OBC,631592291270,9659341040
1847,Laxmi Tiwari,1948-02-01,77,Female,Surajpur,Surajpur Nagar,"132, Indira Nagar, Surajpur",491286,Shop Owner,285947,OBC,018179607578,9984974997
1848,Hemant Kosare 3,1947-02-27,78,Male,Rajnandgaon,Colony 5,"810, Station Road, Rajnandgaon",493421,Government Employee,174883,General,061735631631,9297557261
1849,Poonam Kosare,1971-11-22,54,Female,Raigarh,Ward 16,"588, Gandhi Chowk, Raigarh",494306,Weaver,319941,General,682013071675,9321633613
1850,Ashok Patle,1982-05-01,43,Male,Kanker,Ward 9,"318, Indira Nagar, Kanker",496839,Farmer,108153,OBC,954585835639,9981274392
1851,Manju Tandon,1965-09-30,60,Female,Rajnandgaon,Rajnandgaon Nagar,"331, Indira Nagar, Rajnandgaon",497214,Student,370999,SC,762123601863,9994541384
1852,Santosh Dewangan 7,1954-08-03,71,Male,Sukma,Colony 1,"613, Nehru Nagar, Sukma",494271,Carpenter,353207,General,964598724089,9921773516
1853,Meena Lahre 4,1954-06-04,71,Female,Balrampur,Ward 16,"490, Gandhi Chowk, Balrampur",490992,Unemployed,335235,SC,024222419830,9632365401
1854,Dinesh Patel,1962-11-16,63,Male,Dantewada,Village FJ,"160, Main Road, Dantewada",491289,Weaver,125973,SC,094765118615,9640994147
1855,Vijay Singh,1990-09-09,35,Male,Narayanpur,Village GO,"319, Gandhi Chowk, Narayanpur",492459,Government Employee,758811,General,826110356594,9299202376
1856,Saraswati Patle,1973-01-18,52,Female,Balrampur,Village YF,"240, Gandhi Chowk, Balrampur",494402,Self Employed,52774,General,183909342424,9066283463
1857,Kanta Yadav 9,1983-05-27,42,Female,Balrampur,Colony 4,"380, Main Road, Balrampur",497693,Weaver,264342,SC,086542438269,9285507435
1858,Kailash Banjare,1949-09-11,76,Male,Sukma,Village RU,"624, Station Road, Sukma",497202,Unemployed,404329,OBC,969645359176,9504718830
1859,Brijlal Tandon,1987-11-17,38,Male,Kanker,Colony 9,"218, Station Road, Kanker",492334,Weaver,319098,ST,686679899470,9617069014
1860,Deepak Sinha,1942-04-24,83,Male,Raipur,Village GZ,"816, Nehru Nagar, Raipur",490841,Government Employee,128693,SC,665051886016,9744923435
1861,Sanjay Mishra,1974-01-31,51,Male,Surajpur,Village KA,"332, Main Road, Surajpur",495290,Government Employee,257094,OBC,754024286178,9925714025
1862,Harish Tiwari,1956-08-28,69,Male,Mungeli,Mungeli Nagar,"774, Nehru Nagar, Mungeli",497165,Shop Owner,356986,General,638493680635,9853010127
1863,Kailash Banjare,1964-12-23,61,Male,Durg,Ward 26,"778, Station Road, Durg",495266,Housewife,477296,ST,758670365620,9363444394
1864,Meena Lahre,1968-12-06,57,Female,Bijapur,Ward 24,"551, Main Road, Bijapur",495524,Labour,68599,ST,617073174457,9762626367
1865,Prakash Pandey,1980-10-07,45,Male,Balrampur,Colony 8,"272, Nehru Nagar, Balrampur",497916,Government Employee,329343,SC,348529537740,9376768740
1866,Harish Tiwari 8,1972-11-08,53,Male,Bemetara,Colony 10,"360, Gandhi Chowk, Bemetara",492442,Student,118878,ST,330990009406,9565823445
1867,Meena Lahre,2006-11-17,19,Female,Kanker,Kanker Nagar,"351, Gandhi Chowk, Kanker",497486,Teacher,468228,ST,600047091103,9495611998
1868,Kailash Banjare,1963-04-07,62,Male,Durg,Village RD,"515, Gandhi Chowk, Durg",496135,Unemployed,222531,ST,614477618687,9047966682
1869,Ramesh Kumar,1998-12-10,27,Male,Korba,Village MK,"18, Indira Nagar, Korba",495259,Driver,114152,OBC,330292764054,9739862214
1870,Sunil Netam 2,1982-10-14,43,Male,Mahasamund,Village BJ,"462, Gandhi Chowk, Mahasamund",491747,Housewife,173669,SC,785247442035,9944102387
1871,Sushila Pandey,1942-06-05,83,Female,Mungeli,Colony 12,"424, Station Road, Mungeli",497584,Unemployed,175038,OBC,135183025853,9465815398
1872,Sunil Netam,1997-04-21,28,Male,Rajnandgaon,Village RT,"898, Indira Nagar, Rajnandgaon",496609,Driver,95672,SC,128655816759,9238319348
1873,Mahesh Sahu,1999-05-05,26,Male,Sukma,Ward 2,"839, Station Road, Sukma",497096,Self Employed,36663,OBC,421959730912,9185273411
1874,Santram Dhivar,1952-09-14,73,Male,Janjgir-Champa,Village KU,"201, Main Road, Janjgir-Champa",497801,Student,25110,OBC,044077811096,9598455766
1875,Laxmi Tiwari,1964-04-08,61,Female,Dantewada,Dantewada Nagar,"612, Indira Nagar, Dantewada",490806,Labour,310924,SC,520641910616,9691008224
1876,Kanta Yadav,1971-05-09,54,Female,Mungeli,Mungeli Nagar,"156, Main Road, Mungeli",495185,Unemployed,103628,ST,269962083479,9100593257
1877,Bimla Mishra 8,1939-06-22,86,Female,Narayanpur,Ward 7,"984, Nehru Nagar, Narayanpur",497479,Shop Owner,311399,ST,243871295145,9205802860
1878,Pushpa Devi 1,1950-08-18,75,Female,Surguja,Village AN,"868, Station Road, Surguja",497262,Unemployed,145123,ST,950904189856,9643016556
1879,Anita Patel,1979-03-20,46,Female,Gariaband,Colony 12,"356, Nehru Nagar, Gariaband",495712,Driver,212300,General,360622901138,9604794719
1880,Ramesh Kumar 1,1953-08-30,72,Male,Kanker,Village YX,"878, Indira Nagar, Kanker",494808,Government Employee,296832,OBC,944191479053,9472839516
1881,Lalita Singh,1985-09-12,40,Female,Kanker,Colony 11,"506, Main Road, Kanker",496618,Housewife,86916,ST,865629258228,9280183235
1882,Pushpa Devi,1980-10-24,45,Female,Gariaband,Village NR,"698, Nehru Nagar, Gariaband",493973,Self Employed,281697,General,964583744959,9752135317
1883,Sanjay Mishra,2005-09-10,20,Male,Narayanpur,Colony 3,"282, Indira Nagar, Narayanpur",495805,Unemployed,445606,General,486267511997,9645349655
1884,Brijlal Tandon,1992-08-06,33,Male,Balod,Colony 7,"543, Indira Nagar, Balod",493497,Teacher,404161,General,935820163015,9972242284
1885,Mukesh Yadav,1962-06-15,63,Male,Sukma,Colony 8,"421, Indira Nagar, Sukma",490400,Driver,350879,SC,601804033480,9153735866
1886,Kamla Sahu,1964-05-03,61,Female,Bastar,Bastar Nagar,"600, Gandhi Chowk, Bastar",497312,Self Employed,136723,ST,746272053649,9911928567
